         x                y             f0_f2   
      335.000000      -20.000000        6.473095
      335.000000      -25.000000        6.241492
      335.000000      -30.000000        5.885912
      335.000000      -35.000000        5.601281
      335.000000      -40.000000        5.418538
      335.000000      -45.000000        5.244741
      335.000000      -50.000000        5.146449
      335.000000      -55.000000        5.063438
      335.000000      -60.000000        5.029377
      335.000000      -65.000000        5.034070
      335.000000      -70.000000        5.107766
      335.000000      -75.000000        5.129394
      335.000000      -80.000000        5.056605
      335.000000      -85.000000        5.042378
      335.000000      -90.000000        5.020269
      340.000000       90.000000        2.020500
      340.000000       85.000000        2.089155
      340.000000       80.000000        2.473077
      340.000000       75.000000        2.853844
      340.000000       70.000000        3.419720
      340.000000       65.000000        3.810659
      340.000000       60.000000        4.111918
      340.000000       55.000000        4.255653
      340.000000       50.000000        4.417655
      340.000000       45.000000        4.573271
      340.000000       40.000000        4.710974
      340.000000       35.000000        4.824784
      340.000000       30.000000        4.941532
      340.000000       25.000000        5.052078
      340.000000       20.000000        5.194199
      340.000000       15.000000        5.420610
      340.000000       10.000000        5.870903
      340.000000        5.000000        6.411358
      340.000000    0.000000E+00        6.513033
      340.000000       -5.000000        5.803898
      340.000000      -10.000000        5.821766
      340.000000      -15.000000        6.497547
      340.000000      -20.000000        6.566457
      340.000000      -25.000000        6.335240
      340.000000      -30.000000        5.956059
      340.000000      -35.000000        5.638546
      340.000000      -40.000000        5.416491
      340.000000      -45.000000        5.231213
      340.000000      -50.000000        5.118518
      340.000000      -55.000000        5.035967
      340.000000      -60.000000        4.999597
      340.000000      -65.000000        5.011925
      340.000000      -70.000000        5.088198
      340.000000      -75.000000        5.132002
      340.000000      -80.000000        5.067586
      340.000000      -85.000000        5.045069
      340.000000      -90.000000        5.020269
      345.000000       90.000000        2.020500
      345.000000       85.000000        2.120445
      345.000000       80.000000        2.561203
      345.000000       75.000000        3.022722
      345.000000       70.000000        3.540518
      345.000000       65.000000        3.926934
      345.000000       60.000000        4.204672
      345.000000       55.000000        4.292623
      345.000000       50.000000        4.458956
      345.000000       45.000000        4.598365
      345.000000       40.000000        4.726967
      345.000000       35.000000        4.829048
      345.000000       30.000000        4.941209
      345.000000       25.000000        5.039740
      345.000000       20.000000        5.180603
      345.000000       15.000000        5.397578
      345.000000       10.000000        5.896756
      345.000000        5.000000        6.441536
      345.000000    0.000000E+00        6.481278
      345.000000       -5.000000        5.712516
      345.000000      -10.000000        6.049026
      345.000000      -15.000000        6.592323
      345.000000      -20.000000        6.664689
      345.000000      -25.000000        6.425510
      345.000000      -30.000000        6.016728
      345.000000      -35.000000        5.670029
      345.000000      -40.000000        5.406681
      345.000000      -45.000000        5.213545
      345.000000      -50.000000        5.092308
      345.000000      -55.000000        5.008352
      345.000000      -60.000000        4.969811
      345.000000      -65.000000        4.987430
      345.000000      -70.000000        5.073600
      345.000000      -75.000000        5.128993
      345.000000      -80.000000        5.074823
      345.000000      -85.000000        5.044511
      345.000000      -90.000000        5.020269
      350.000000       90.000000        2.020500
      350.000000       85.000000        2.149924
      350.000000       80.000000        2.625984
      350.000000       75.000000        3.166854
      350.000000       70.000000        3.651737
      350.000000       65.000000        4.003278
      350.000000       60.000000        4.232787
      350.000000       55.000000        4.323536
      350.000000       50.000000        4.486392
      350.000000       45.000000        4.617136
      350.000000       40.000000        4.738266
      350.000000       35.000000        4.830686
      350.000000       30.000000        4.938670
      350.000000       25.000000        5.027411
      350.000000       20.000000        5.167207
      350.000000       15.000000        5.376832
      350.000000       10.000000        5.942239
      350.000000        5.000000        6.492519
      350.000000    0.000000E+00        6.471616
      350.000000       -5.000000        5.631354
      350.000000      -10.000000        6.253318
      350.000000      -15.000000        6.694956
      350.000000      -20.000000        6.767074
      350.000000      -25.000000        6.502519
      350.000000      -30.000000        6.060881
      350.000000      -35.000000        5.686589
      350.000000      -40.000000        5.390073
      350.000000      -45.000000        5.190049
      350.000000      -50.000000        5.064559
      350.000000      -55.000000        4.977941
      350.000000      -60.000000        4.940684
      350.000000      -65.000000        4.962803
      350.000000      -70.000000        5.063430
      350.000000      -75.000000        5.124636
      350.000000      -80.000000        5.077554
      350.000000      -85.000000        5.041696
      350.000000      -90.000000        5.020269
      355.000000       90.000000        2.020500
      355.000000       85.000000        2.180772
      355.000000       80.000000        2.676965
      355.000000       75.000000        3.277842
      355.000000       70.000000        3.748518
      355.000000       65.000000        4.069272
      355.000000       60.000000        4.231559
      355.000000       55.000000        4.348138
      355.000000       50.000000        4.502033
      355.000000       45.000000        4.627892
      355.000000       40.000000        4.740037
      355.000000       35.000000        4.832355
      355.000000       30.000000        4.932127
      355.000000       25.000000        5.021858
      355.000000       20.000000        5.161360
      355.000000       15.000000        5.394711
      355.000000       10.000000        5.989447
      355.000000        5.000000        6.531697
      355.000000    0.000000E+00        6.459201
      355.000000       -5.000000        5.594600
      355.000000      -10.000000        6.423378
      355.000000      -15.000000        6.805882
      355.000000      -20.000000        6.873577
      355.000000      -25.000000        6.579901
      355.000000      -30.000000        6.092155
      355.000000      -35.000000        5.669933
      355.000000      -40.000000        5.365405
      355.000000      -45.000000        5.162864
      355.000000      -50.000000        5.039206
      355.000000      -55.000000        4.946074
      355.000000      -60.000000        4.911331
      355.000000      -65.000000        4.937858
      355.000000      -70.000000        5.054117
      355.000000      -75.000000        5.116035
      355.000000      -80.000000        5.076940
      355.000000      -85.000000        5.038449
      355.000000      -90.000000        5.020269
      360.000000       90.000000        2.020500
      360.000000       85.000000        2.210480
      360.000000       80.000000        2.717932
      360.000000       75.000000        3.331314
      360.000000       70.000000        3.815837
      360.000000       65.000000        4.112549
      360.000000       60.000000        4.239452
      360.000000       55.000000        4.364516
      360.000000       50.000000        4.511409
      360.000000       45.000000        4.634547
      360.000000       40.000000        4.739691
      360.000000       35.000000        4.831739
      360.000000       30.000000        4.923799
      360.000000       25.000000        5.017892
      360.000000       20.000000        5.160807
      360.000000       15.000000        5.459596
      360.000000       10.000000        6.054711
      360.000000        5.000000        6.521408
      360.000000    0.000000E+00        6.350588
      360.000000       -5.000000        5.832963
      360.000000      -10.000000        6.523614
      360.000000      -15.000000        6.872735
      360.000000      -20.000000        6.929406
      360.000000      -25.000000        6.625329
      360.000000      -30.000000        6.111078
      360.000000      -35.000000        5.649501
      360.000000      -40.000000        5.342306
      360.000000      -45.000000        5.132934
      360.000000      -50.000000        5.014086
      360.000000      -55.000000        4.912908
      360.000000      -60.000000        4.884263
      360.000000      -65.000000        4.913101
      360.000000      -70.000000        5.048469
      360.000000      -75.000000        5.107256
      360.000000      -80.000000        5.071053
      360.000000      -85.000000        5.034776
      360.000000      -90.000000        5.020269
