lat	lon	on2	fdoy
-48.259617	123.39375	0.39770934	30.94705
-48.10119	123.522995	0.39899603	30.947086
-47.94194	123.64862	0.39170387	30.94712
-47.78325	123.77519	0.43303552	30.947155
-47.6239	123.89954	0.34312174	30.94719
-47.465115	124.0244	0.40052465	30.947224
-47.30457	124.14705	0.33512172	30.94726
-47.144817	124.26933	0.3571879	30.947294
-46.984745	124.390495	0.43669227	30.947329
-46.82483	124.51191	0.37992314	30.947363
-46.664497	124.63189	0.3453252	30.947397
-46.504097	124.75065	0.4037709	30.947433
-46.343296	124.86955	0.3539615	30.947468
-46.18212	124.9868	0.4311354	30.947502
-46.021248	125.10226	0.4449211	30.947536
-45.85992	125.21836	0.44510385	30.94757
-45.69856	125.33342	0.40217385	30.947607
-45.53732	125.44713	0.41691658	30.947641
-45.375504	125.56088	0.49540135	30.947676
-45.213585	125.67309	0.42182943	30.94771
-45.0513	125.78549	0.37644574	30.947746
-44.889072	125.89687	0.40105972	30.94778
-44.726204	126.0067	0.40734968	30.947815
-44.56401	126.1165	0.38047603	30.94785
-44.40127	126.225136	0.43593302	30.947884
-44.238403	126.333786	0.3787562	30.947918
-44.07571	126.441536	0.4375253	30.947954
-43.91261	126.54778	0.41785136	30.947989
-43.749012	126.65455	0.44536814	30.948023
-43.585316	126.75905	0.42203358	30.948057
-43.42186	126.863914	0.42386732	30.948093
-43.25817	126.96762	0.35052988	30.948128
-43.094193	127.0714	0.42855427	30.948162
-42.929592	127.17388	0.42828366	30.948196
-42.76542	127.274635	0.43369737	30.94823
-42.601128	127.376366	0.45072398	30.948267
-42.436592	127.47737	0.44431868	30.948301
-42.271763	127.57749	0.4600648	30.948336
-42.1073	127.677	0.36906293	30.94837
-41.94228	127.775024	0.43088153	30.948404
-41.77722	127.87359	0.37143162	30.94844
-41.61162	127.97034	0.38312647	30.948475
-41.44623	128.06766	0.41474292	30.94851
-41.28112	128.16315	0.45499483	30.948544
-41.11539	128.25874	0.40164992	30.948578
-40.94953	128.35464	0.38798603	30.948614
-40.783604	128.44855	0.36578605	30.948648
-40.617813	128.54254	0.37088874	30.948683
-40.451626	128.63574	0.42304125	30.948717
-40.28553	128.72801	0.35023543	30.948751
-40.11969	128.82079	0.36566523	30.948788
-39.952488	128.9121	0.42572173	30.948822
-39.785984	129.00327	0.43660232	30.948856
-39.619465	129.09288	0.439324	30.94889
-39.452667	129.18396	0.43132934	30.948925
-39.285408	129.27292	0.4180952	30.948961
-39.11862	129.36131	0.42152163	30.948996
-38.95124	129.4497	0.4240941	30.94903
-38.784184	129.5379	0.46344855	30.949064
-38.616596	129.62547	0.47243235	30.949099
-38.449207	129.71196	0.44069102	30.949135
-38.281715	129.7981	0.44643542	30.94917
-38.11363	129.88388	0.46264777	30.949203
-37.945847	129.96898	0.41490778	30.949238
-37.777977	130.05376	0.43907222	30.949272
-37.60963	130.13763	0.4431223	30.949308
-37.44133	130.22165	0.44530937	30.949343
-37.27315	130.30478	0.44593683	30.949377
-37.104595	130.3877	0.45842257	30.949411
-36.936165	130.47006	0.4185855	30.949448
-36.767323	130.55182	0.47212628	30.949482
-36.59891	130.63283	0.5293069	30.949516
-36.429817	130.71336	0.47546706	30.94955
-36.260914	130.79346	0.4289457	30.949585
-36.09182	130.87396	0.46271202	30.949621
-35.923187	130.95325	0.4703544	30.949656
-35.75368	131.0319	0.40867057	30.94969
-35.585117	131.1118	0.42046604	30.949724
-35.414772	131.1891	0.3975902	30.949759
-35.245712	131.26744	0.37609288	30.949795
-35.07636	131.34418	0.499346	30.94983
-34.906673	131.42166	0.47674897	30.949863
-34.73615	131.49774	0.49992743	30.949898
-34.566364	131.57309	0.4345838	30.949932
-34.39617	131.64923	0.42897233	30.949968
-34.226414	131.72458	0.44928697	30.950003
-34.05607	131.79897	0.4818956	30.950037
-33.88619	131.87318	0.46684363	30.950071
-33.71527	131.94727	0.47170845	30.950106
-33.545067	132.02074	0.51246595	30.950142
-33.374863	132.09445	0.44327733	30.950176
-33.20402	132.16675	0.41222337	30.95021
-33.03397	132.23956	0.47488627	30.950245
-32.862297	132.31084	0.5002204	30.95028
-32.691772	132.38332	0.4702818	30.950315
-32.520943	132.45412	0.4621897	30.95035
-32.349834	132.52542	0.4537209	30.950384
-32.178555	132.59576	0.48734817	30.950418
-32.00769	132.66594	0.5018351	30.950453
-31.835207	132.73508	0.49402693	30.950489
-31.66406	132.80505	0.5035883	30.950523
-31.493053	132.87476	0.48781207	30.950558
-31.321438	132.94324	0.4553919	30.950592
-31.150309	133.01181	0.42606428	30.950626
-30.978619	133.0795	0.4850966	30.950663
-30.807175	133.14749	0.4722161	30.950697
-30.635485	133.2145	0.5027176	30.950731
-30.46365	133.28194	0.45743546	30.950766
-30.291306	133.34943	0.48469123	30.950802
-30.119616	133.4151	0.41065803	30.950836
-29.946747	133.48065	0.47759232	30.95087
-29.774914	133.54707	0.4515415	30.950905
-29.60301	133.61226	0.49920014	30.95094
-29.430214	133.67686	0.41557923	30.950974
-29.257774	133.74216	0.45430169	30.95101
-29.086174	133.80724	0.47561112	30.951044
-28.913267	133.87112	0.5282228	30.951078
-28.740562	133.93512	0.45485875	30.951113
-28.568092	133.99876	0.47905186	30.951149
-28.395464	134.06195	0.43918768	30.951183
-28.222109	134.12476	0.48420224	30.951218
-28.049763	134.1876	0.49056473	30.951252
-27.876257	134.24945	0.5237267	30.951286
-27.703499	134.31175	0.45112535	30.951323
-27.530664	134.37422	0.47300038	30.951357
-27.357504	134.43538	0.49778995	30.951391
-27.18435	134.49655	0.5261072	30.951426
-27.010885	134.55736	0.3889419	30.95146
-26.837849	134.61832	0.42892948	30.951496
-26.664219	134.67831	0.47553274	30.95153
-26.49081	134.7383	0.42363587	30.951565
-26.317202	134.79846	0.41686758	30.9516
-26.143671	134.85843	0.48572508	30.951633
-25.970596	134.91794	0.4702303	30.95167
-25.7961	134.9773	0.42708394	30.951704
-25.622717	135.03555	0.4667742	30.951738
-25.448872	135.09421	0.42157492	30.951773
-25.2751	135.15349	0.43947896	30.951807
-25.10059	135.21094	0.5126536	30.951843
-24.926912	135.2685	0.47365472	30.951878
-24.753149	135.32672	0.5588577	30.951912
-24.57912	135.38354	0.45299646	30.951946
-24.404732	135.44052	0.4792343	30.95198
-24.231304	135.49796	0.47404417	30.952017
-24.056484	135.55385	0.45380554	30.952051
-23.882078	135.61113	0.461162	30.952085
-23.707787	135.66646	0.48840883	30.95212
-23.533037	135.72255	0.43942443	30.952154
-23.359068	135.77873	0.43788436	30.95219
-23.18473	135.83395	0.4412193	30.952225
-23.009682	135.88943	0.5409999	30.95226
-22.835527	135.94418	0.3992081	30.952293
-22.660528	135.99861	0.45569155	30.952328
-22.485754	136.05348	0.47188726	30.952364
-22.31075	136.10745	0.46105948	30.952398
-22.135986	136.16232	0.41024908	30.952433
-21.961102	136.21603	0.4963347	30.952467
-21.786081	136.26892	0.45800093	30.952503
-21.611494	136.32335	0.44650844	30.952538
-21.436497	136.37665	0.45937958	30.952572
-21.260807	136.42915	0.42751798	30.952606
-21.085798	136.48186	0.4715589	30.95264
-20.910803	136.53484	0.46572563	30.952677
-20.735928	136.58807	0.43856516	30.952711
-20.560059	136.6399	0.46438274	30.952745
-20.385057	136.69214	0.4813672	30.95278
-20.209257	136.74344	0.45952353	30.952814
-20.033821	136.79489	0.41108444	30.95285
-19.858488	136.84663	0.47831866	30.952885
-19.6828	136.89803	0.46052995	30.952919
-19.507168	136.94882	0.43676296	30.952953
-19.332106	137.00032	0.44875625	30.952988
-19.156023	137.05013	0.4896554	30.953024
-18.980679	137.10109	0.49157777	30.953058
-18.804611	137.15118	0.5103563	30.953093
-18.629517	137.20213	0.45023045	30.953127
-18.45309	137.25116	0.4412196	30.953161
-18.277372	137.30115	0.4692044	30.953197
-18.101515	137.35146	0.5042211	30.953232
-17.924984	137.39984	0.48568287	30.953266
-17.749022	137.44934	0.5128858	30.9533
-17.573189	137.49887	0.47948602	30.953335
-17.397291	137.54755	0.4773518	30.953371
-17.221241	137.59677	0.4953263	30.953405
-17.04489	137.64496	0.45267627	30.95344
-16.868519	137.69334	0.5158794	30.953474
-16.693075	137.74265	0.45584658	30.953508
-16.515625	137.78925	0.4551244	30.953545
-16.339775	137.83813	0.5193378	30.953579
-16.163578	137.8856	0.47710052	30.953613
-15.98724	137.93282	0.4423196	30.953648
-15.810414	137.98047	0.4829552	30.953682
-15.634402	138.02847	0.45947918	30.953718
-15.457722	138.07538	0.47640803	30.953753
-15.281927	138.12227	0.53348184	30.953787
-15.104657	138.16931	0.49194613	30.953821
-14.927969	138.2165	0.4459124	30.953856
-14.751989	138.26317	0.52306426	30.953892
-14.574358	138.30898	0.46497622	30.953926
-14.397964	138.3553	0.4931464	30.95396
-14.221526	138.40135	0.49670717	30.953995
-14.044509	138.44756	0.5269983	30.95403
-13.86755	138.4935	0.47955802	30.954065
-13.691087	138.53987	0.48221746	30.9541
-13.514085	138.5854	0.5161786	30.954134
-13.337277	138.63048	0.45721093	30.954168
-13.159938	138.67563	0.5445018	30.954205
-12.983192	138.72119	0.48446265	30.954239
-12.806476	138.7666	0.45148358	30.954273
-12.62833	138.81073	0.5519589	30.954308
-12.451922	138.8561	0.5156305	30.954342
-12.274695	138.90051	0.4574795	30.954378
-12.097077	138.94455	0.5033834	30.954412
-11.920623	138.98909	0.48259	30.954447
-11.742783	139.03351	0.4592618	30.954481
-11.565434	139.07753	0.5449897	30.954515
-11.388545	139.12166	0.5601138	30.954552
-11.211284	139.1656	0.4913359	30.954586
-11.034226	139.2102	0.47349897	30.95462
-10.856599	139.25397	0.5099821	30.954655
-10.679035	139.29755	0.47839364	30.954689
-10.501893	139.34157	0.5285773	30.954725
-10.324209	139.38422	0.47111055	30.95476
-10.146325	139.42744	0.53279173	30.954794
-9.969331	139.47043	0.46984437	30.954828
-9.791258	139.51338	0.54559135	30.954863
-9.613761	139.55663	0.46917757	30.954899
-9.43655	139.59985	0.46765503	30.954933
-9.258453	139.64207	0.49956593	30.954967
-9.080916	139.68443	0.4672415	30.955002
-8.903646	139.7274	0.45580152	30.955036
-8.725549	139.7693	0.5450207	30.955072
-8.548121	139.81195	0.46721438	30.955107
-8.369916	139.85399	0.50245285	30.955141
-8.191985	139.89612	0.5100243	30.955175
-8.014384	139.93874	0.51257265	30.95521
-7.836248	139.9799	0.4879187	30.955246
-7.658562	140.0223	0.46997294	30.95528
-7.4807305	140.06403	0.4431552	30.955315
-7.302694	140.10556	0.5794077	30.955349
-7.1246934	140.14684	0.52952826	30.955383
-6.9469004	140.18794	0.49372783	30.95542
-6.7689357	140.22989	0.44320634	30.955454
-6.590777	140.27107	0.51499057	30.955488
-6.4130745	140.31284	0.48017308	30.955523
-6.2350082	140.35335	0.54951787	30.955557
-6.0566573	140.39435	0.5093496	30.955593
-5.8786917	140.4351	0.48966423	30.955627
-5.700449	140.47597	0.48761937	30.955662
-5.5220127	140.51651	0.47712138	30.955696
-5.3440533	140.55713	0.5328158	30.95573
-5.1655507	140.598	0.4992425	30.955767
-4.987245	140.63826	0.5075902	30.955801
-4.809025	140.67915	0.5549439	30.955835
-4.6311026	140.71942	0.4882075	30.95587
-4.4524717	140.7594	0.5514991	30.955906
-4.273954	140.79968	0.55478764	30.95594
-4.0956445	140.83966	0.5189526	30.955975
-3.917508	140.88048	0.56121814	30.956009
-3.7391355	140.91959	0.5186727	30.956043
-3.560655	140.9596	0.49933216	30.956078
-3.3820355	140.99992	0.49073133	30.956114
-3.2039301	141.03986	0.49764028	30.956148
-3.0257692	141.0798	0.47997794	30.956182
-2.846915	141.11928	0.52007115	30.956217
-2.668427	141.15851	0.49374738	30.956253
-2.4901102	141.19772	0.5161098	30.956287
-2.3113742	141.23706	0.4730933	30.956322
-2.1327178	141.27658	0.4903321	30.956356
-1.953931	141.31638	0.48372015	30.95639
-1.7757689	141.35524	0.50984645	30.956427
-1.5967635	141.39493	0.4643536	30.95646
-1.4183395	141.43399	0.5479059	30.956495
-1.2396666	141.47314	0.5004622	30.95653
-1.061006	141.51233	0.48157755	30.956564
-0.8832197	141.5513	0.5141643	30.9566
-0.7037371	141.58995	0.4761016	30.956635
-0.525212	141.62883	0.47788486	30.956669
-0.346126	141.66762	0.49295887	30.956703
-0.16719551	141.70583	0.52637124	30.956738
0.010947235	141.74533	0.47552708	30.956774
0.19043158	141.78348	0.44617113	30.956808
0.36896247	141.82274	0.50458837	30.956842
0.5476386	141.86115	0.4611847	30.956877
0.72647184	141.89926	0.42714736	30.956911
0.90548104	141.93755	0.4942613	30.956947
1.0846769	141.97606	0.48684022	30.956982
1.2630091	142.01459	0.42828605	30.957016
1.4422446	142.05275	0.49552563	30.95705
1.6205585	142.09099	0.5133604	30.957085
1.7995269	142.12926	0.48655078	30.95712
1.9787519	142.16736	0.5120245	30.957155
2.157834	142.20543	0.50993526	30.95719
2.3368478	142.24344	0.5597638	30.957224
2.5156014	142.282	0.41095713	30.957258
2.6942635	142.32048	0.54195964	30.957294
2.8731415	142.35919	0.44103256	30.957329
3.0521486	142.39642	0.48525533	30.957363
3.2312706	142.43442	0.4706662	30.957397
3.4106429	142.4722	0.48244122	30.957432
3.5893567	142.51012	0.47180226	30.957468
3.7683465	142.54825	0.44306222	30.957502
3.9475846	142.58537	0.5258527	30.957537
4.126267	142.6238	0.5021336	30.957571
4.3056645	142.66177	0.44787267	30.957607
4.4844093	142.6996	0.5452887	30.957642
4.6641355	142.73682	0.5234829	30.957676
4.8434057	142.77486	0.5098053	30.95771
5.022635	142.81252	0.4499062	30.957745
5.201773	142.85025	0.50479007	30.95778
5.3804893	142.88762	0.4219257	30.957815
5.559845	142.92543	0.52817905	30.95785
5.7389565	142.96278	0.4562727	30.957884
5.917782	143.00078	0.47351554	30.957918
6.0976043	143.03828	0.44243404	30.957954
6.2760124	143.07591	0.51341975	30.957989
6.4557934	143.1131	0.5273839	30.958023
6.6349316	143.15077	0.55509174	30.958057
6.813516	143.18886	0.48095003	30.958092
6.9941087	143.2249	0.4926969	30.958128
7.1725845	143.26329	0.50720835	30.958162
7.3512816	143.30139	0.5166898	30.958197
7.5309677	143.33809	0.5321554	30.958231
7.71012	143.3763	0.48509678	30.958265
7.890479	143.4125	0.50259864	30.958302
8.069141	143.45032	0.46729818	30.958336
8.248254	143.48784	0.55401635	30.95837
8.42793	143.52536	0.49839303	30.958405
8.607322	143.56248	0.4970719	30.958439
8.786855	143.59975	0.53651726	30.958475
8.965778	143.63718	0.5018953	30.95851
9.145277	143.67441	0.5124475	30.958544
9.324148	143.71219	0.4777126	30.958578
9.503722	143.74963	0.53294444	30.958612
9.683112	143.78761	0.5716733	30.958649
9.862797	143.82462	0.5601828	30.958683
10.041883	143.86195	0.502947	30.958717
10.221247	143.89952	0.46872202	30.958752
10.40064	143.93634	0.5483334	30.958786
10.58	143.9739	0.5184566	30.958822
10.759493	144.01152	0.54408157	30.958857
10.938716	144.049	0.48570648	30.95889
11.118102	144.0865	0.5141444	30.958925
11.297635	144.1243	0.50148046	30.958961
11.476826	144.16194	0.51246023	30.958996
11.65652	144.19928	0.537884	30.95903
11.836007	144.236	0.4255422	30.959064
12.015165	144.2742	0.4944016	30.959099
12.194331	144.31169	0.50432813	30.959133
12.37409	144.34962	0.5222573	30.95917
12.553661	144.38638	0.47981736	30.959204
12.7328825	144.42383	0.4700314	30.959238
12.912327	144.46164	0.5139611	30.959272
13.09193	144.49931	0.4981397	30.959309
13.271298	144.53743	0.5416317	30.959343
13.450403	144.57431	0.50718284	30.959377
13.629879	144.61172	0.50640213	30.959412
13.809489	144.64998	0.48449168	30.959446
13.9888115	144.68817	0.5398791	30.959482
14.168193	144.72606	0.490967	30.959517
14.348166	144.7635	0.540187	30.95955
14.527441	144.801	0.4923794	30.959585
14.706897	144.83928	0.49443975	30.95962
14.885916	144.87671	0.5100156	30.959656
15.0649605	144.91547	0.4749289	30.95969
15.245113	144.95277	0.54989874	30.959724
15.424706	144.99083	0.5613246	30.959759
15.603719	145.02899	0.4422159	30.959793
15.7828245	145.06691	0.49605885	30.95983
15.962818	145.10477	0.5308008	30.959864
16.141815	145.14322	0.4725733	30.959898
16.321789	145.18106	0.507326	30.959932
16.500824	145.21933	0.51608217	30.959967
16.680046	145.25789	0.51798344	30.960003
16.85972	145.29565	0.60478663	30.960037
17.039179	145.33481	0.5333768	30.960072
17.218588	145.37236	0.49607995	30.960106
17.398138	145.41107	0.52588916	30.96014
17.577467	145.45009	0.46472374	30.960176
17.75682	145.48817	0.46219948	30.96021
17.936207	145.52647	0.52487624	30.960245
18.115479	145.56555	0.5081476	30.96028
18.295916	145.60379	0.57718194	30.960314
18.474392	145.64294	0.5523596	30.96035
18.654333	145.68181	0.54638803	30.960384
18.83316	145.72026	0.51758385	30.960419
19.013222	145.75945	0.6242806	30.960453
19.19256	145.79826	0.54697585	30.960487
19.371712	145.83646	0.6177583	30.960524
19.550909	145.87598	0.48622504	30.960558
19.730272	145.91513	0.48678902	30.960592
19.910633	145.95384	0.5471585	30.960627
20.089127	145.9944	0.54596126	30.960663
20.268816	146.03279	0.5575888	30.960697
20.447174	146.07329	0.5527096	30.960732
20.627308	146.11143	0.54537106	30.960766
20.806747	146.15092	0.4899418	30.9608
20.986444	146.19084	0.49819568	30.960836
21.164545	146.23112	0.48774973	30.96087
21.345398	146.27034	0.5856104	30.960905
21.52349	146.30997	0.52243614	30.96094
21.703413	146.34998	0.535192	30.960974
21.88251	146.38979	0.52087486	30.96101
22.061676	146.42899	0.4950545	30.961044
22.241478	146.46991	0.48380318	30.961079
22.42047	146.51013	0.5302676	30.961113
22.599907	146.54997	0.50325775	30.961147
22.778969	146.59082	0.54618144	30.961184
22.958439	146.63135	0.51876855	30.961218
23.137434	146.67226	0.5355413	30.961252
23.316734	146.7123	0.52459204	30.961287
23.495827	146.75247	0.51187515	30.96132
23.675396	146.7935	0.458487	30.961357
23.854029	146.83423	0.5123948	30.961391
24.03394	146.87524	0.57514465	30.961426
24.212645	146.91669	0.5238571	30.96146
24.391922	146.9581	0.5239427	30.961494
24.57159	146.99983	0.5218588	30.96153
24.750778	147.03989	0.52226937	30.961565
24.929472	147.08197	0.5778041	30.9616
25.108753	147.12317	0.5666344	30.961634
25.287954	147.1652	0.47253534	30.961668
25.46692	147.20723	0.5531074	30.961704
25.641718	147.24826	0.5776602	30.961739
25.825481	147.29066	0.48050776	30.961773
26.004625	147.33307	0.6024499	30.961807
26.182934	147.37619	0.5651529	30.961842
26.362354	147.4177	0.5291499	30.961878
26.541641	147.45921	0.526181	30.961912
26.720957	147.5018	0.61282957	30.961946
26.899693	147.54492	0.55354416	30.96198
27.078402	147.5885	0.56875193	30.962015
27.257742	147.63028	0.52364457	30.962051
27.436388	147.67387	0.5825176	30.962086
27.615484	147.71706	0.53416145	30.96212
27.794455	147.76068	0.56989944	30.962154
27.973316	147.8037	0.4841064	30.962189
28.152256	147.84734	0.54029965	30.962225
28.33137	147.89061	0.5605931	30.96226
28.510115	147.93477	0.58855724	30.962294
28.689074	147.979	0.5861094	30.962328
28.868307	148.0229	0.61220896	30.962364
29.047176	148.06673	0.56050396	30.962399
29.225578	148.11172	0.5533906	30.962433
29.404995	148.15508	0.5822003	30.962467
29.583422	148.20058	0.5380231	30.962502
29.762299	148.24435	0.62311995	30.962538
29.941133	148.28976	0.5597712	30.962572
30.119478	148.33536	0.57390785	30.962606
30.298573	148.38004	0.55834854	30.96264
30.476187	148.42537	0.49949184	30.962675
30.65533	148.47083	0.57618046	30.962711
30.834166	148.51665	0.6128619	30.962746
31.012804	148.56201	0.5494988	30.96278
31.191422	148.60812	0.5143117	30.962814
31.370163	148.65509	0.51407254	30.962849
31.548508	148.70126	0.56400144	30.962885
31.727388	148.74738	0.5741273	30.96292
31.906008	148.79459	0.54639626	30.962954
32.084194	148.84068	0.6212841	30.962988
32.26302	148.88779	0.5649797	30.963022
32.44167	148.93456	0.5717132	30.963058
32.620213	148.98167	0.5505326	30.963093
32.798576	149.02998	0.5416777	30.963127
32.97712	149.07715	0.5763254	30.963161
33.1558	149.12578	0.5398743	30.963196
33.33402	149.17369	0.6424341	30.963232
33.511654	149.22247	0.5783464	30.963266
33.690598	149.27098	0.52874386	30.9633
33.86932	149.31873	0.6230111	30.963335
34.04751	149.36789	0.62255275	30.96337
34.225624	149.41656	0.67070556	30.963406
34.404087	149.4665	0.64616823	30.96344
34.58236	149.51524	0.6325233	30.963474
34.760033	149.56535	0.589126	30.963509
34.938667	149.6151	0.6035706	30.963543
35.116673	149.66483	0.6114291	30.96358
35.295185	149.71574	0.6325793	30.963614
35.473213	149.76619	0.5997884	30.963648
35.651123	149.81738	0.6121733	30.963682
35.83007	149.86734	0.6104833	30.963717
36.007683	149.91837	0.5795746	30.963753
36.18541	149.9696	0.6573981	30.963787
36.363453	150.02213	0.63122976	30.963821
36.54099	150.07425	0.62038386	30.963856
36.71948	150.12599	0.65082777	30.96389
36.897064	150.1779	0.63676476	30.963926
37.075527	150.23067	0.608382	30.96396
37.253174	150.28358	0.6819774	30.963995
37.430984	150.33676	0.60863435	30.96403
37.60903	150.38991	0.6475061	30.964066
37.786533	150.4433	0.63567936	30.9641
37.964233	150.49785	0.6391454	30.964134
38.14219	150.55154	0.65945697	30.964169
38.319706	150.60579	0.6113273	30.964203
38.497185	150.66087	0.6353276	30.964237
38.675056	150.7151	0.6329932	30.964273
38.853065	150.77002	0.7124084	30.964308
39.029816	150.82652	0.61120117	30.964342
39.208088	150.88113	0.67393935	30.964376
39.385475	150.93779	0.65379107	30.964413
39.558544	150.99213	0.51732266	30.964447
39.740444	151.05046	0.6692419	30.964481
39.91757	151.10768	0.7566142	30.964516
40.095467	151.16386	0.6610037	30.96455
40.272465	151.2219	0.6509421	30.964586
40.45	151.27933	0.65830636	30.96462
40.627033	151.33804	0.6653482	30.964655
40.80411	151.3961	0.6479347	30.96469
40.98172	151.45488	0.6661644	30.964724
41.158535	151.51396	0.6636131	30.96476
41.335888	151.57295	0.6921277	30.964794
41.51309	151.63249	0.66097784	30.964828
41.68987	151.69272	0.6389195	30.964863
41.867245	151.753	0.6399243	30.964897
42.044483	151.81364	0.77302885	30.964933
42.220963	151.87433	0.7855196	30.964968
42.39825	151.936	0.6671847	30.965002
42.574593	151.99802	0.70423806	30.965036
42.751812	152.05972	0.79586804	30.96507
42.92873	152.12193	0.6709603	30.965107
43.105408	152.1855	0.69416976	30.965141
43.281498	152.2486	0.68408144	30.965176
43.458637	152.31177	0.730744	30.96521
43.635017	152.37547	0.6763712	30.965244
43.811245	152.44032	0.72027445	30.96528
43.98861	152.5045	0.772771	30.965315
44.164352	152.56975	0.6900871	30.96535
44.3409	152.63509	0.60954785	30.965384
44.51748	152.70097	0.66669154	30.965418
44.693863	152.76709	0.7547914	30.965454
44.869995	152.83463	0.75694776	30.965488
45.046543	152.90045	0.61613095	30.965523
45.22287	152.96838	0.7363715	30.965557
45.39879	153.0359	0.78130496	30.965591
45.575363	153.10493	0.74472237	30.965628
45.750942	153.17377	0.7376678	30.965662
45.927048	153.24359	0.69902337	30.965696
46.1033	153.31258	0.66958225	30.96573
46.27879	153.38278	0.60987437	30.965767
46.454468	153.45323	0.59351933	30.965801
46.630585	153.52446	0.64655995	30.965836
46.8064	153.59604	0.82713497	30.96587
46.9823	153.66768	0.72555256	30.965904
47.1577	153.74147	0.7181381	30.96594
47.333366	153.8137	0.77054477	30.965975
47.5089	153.88788	0.68199635	30.96601
47.684494	153.96123	0.7385496	30.966043
47.859566	154.03665	0.7273127	30.966078
48.034573	154.11073	0.6624645	30.966114
48.210922	154.1865	0.7348361	30.966148
48.385864	154.26259	0.69503975	30.966183
48.561325	154.34012	0.6836326	30.966217
48.735832	154.41827	0.68428946	30.966251
48.91126	154.49504	0.7879635	30.966288
49.08601	154.5735	0.7260575	30.966322
49.26073	154.65161	0.78362036	30.966356
49.43592	154.7327	0.68568337	30.96639
49.61076	154.81238	0.74762034	30.966425
49.785698	154.89297	0.74485326	30.966461
49.96014	154.97353	0.691162	30.966496
50.134872	155.05513	0.6860926	30.96653
50.309555	155.13803	0.673743	30.966564
50.484215	155.22148	0.746796	30.966599
50.65854	155.30408	0.7430798	30.966635
50.833344	155.38866	0.7291832	30.96667
51.00738	155.47348	0.71292984	30.966703
51.18131	155.56006	0.66706586	30.966738
51.3554	155.6462	0.67061913	30.966772
51.529575	155.73247	0.6951945	30.966808
51.703533	155.82182	0.7539501	30.966843
51.87717	155.90938	0.63921237	30.966877
52.050976	155.99843	0.6293647	30.966911
52.224632	156.08844	0.67814076	30.966946
52.398666	156.17906	0.68411624	30.966982
52.57249	156.27104	0.6911988	30.967016
52.74581	156.36278	0.6753526	30.96705
52.918743	156.45638	0.70519626	30.967085
53.093178	156.5495	0.60969496	30.967121
53.265873	156.643	0.68225074	30.967155
53.439396	156.7395	0.72041845	30.96719
53.61235	156.8348	0.6365365	30.967224
53.785442	156.93216	0.7540852	30.967258
53.95802	157.02942	0.6220945	30.967293
54.130882	157.12901	0.6595453	30.967329
54.303608	157.22903	0.64586246	30.967363
54.476402	157.3291	0.60155296	30.967398
54.64928	157.42928	0.68937373	30.967432
54.821518	157.53253	0.6785375	30.967468
54.993996	157.63467	0.6098013	30.967503
55.165802	157.7388	0.6509998	30.967537
55.337704	157.84175	0.5598477	30.967571
55.510048	157.9483	0.5866941	30.967606
55.682423	158.05357	0.73394954	30.967642
55.85421	158.16132	0.67218924	30.967676
56.02569	158.27097	0.7235409	30.96771
56.196987	158.38145	0.6207682	30.967745
56.368835	158.49084	0.6030321	30.96778
56.540104	158.60242	0.76819825	30.967815
56.711246	158.71458	0.6410258	30.96785
56.882652	158.82886	0.5753356	30.967884
57.053562	158.94159	0.57202613	30.967918
57.224514	159.05872	0.6040596	30.967953
57.395317	159.17564	0.6085516	30.967989
57.565933	159.294	0.6619457	30.968023
57.7366	159.41283	0.72621083	30.968058
57.907204	159.53331	0.65787315	30.968092
58.076824	159.65413	0.64576507	30.968126
58.247173	159.77794	0.675874	30.968163
58.417484	159.90176	0.68987405	30.968197
58.58776	160.02658	0.6717826	30.968231
58.757496	160.15192	0.7039492	30.968266
58.926823	160.27998	0.72393143	30.9683
59.09648	160.40942	0.8325863	30.968336
59.26593	160.53978	0.75600123	30.96837
59.435017	160.67162	0.7868129	30.968405
59.603806	160.80545	0.7717749	30.96844
59.7729	160.93903	0.614601	30.968473
59.941692	161.07498	0.7242248	30.96851
60.110348	161.21184	0.6118065	30.968544
60.2787	161.35008	0.8219739	30.968578
60.447132	161.49023	0.7330153	30.968613
60.61514	161.63231	0.6751323	30.968647
60.78301	161.7758	0.83770967	30.968683
60.950474	161.92157	0.58043563	30.968718
61.118885	162.0658	0.6467638	30.968752
61.2858	162.21509	0.717715	30.968786
61.453213	162.36406	0.67454076	30.968822
61.62053	162.51471	0.6438916	30.968857
61.7874	162.66728	0.7219808	30.968891
61.954105	162.82188	0.62410045	30.968925
62.12058	162.9784	0.5732027	30.96896
62.28703	163.1359	0.6760992	30.968996
62.45315	163.2953	0.660738	30.96903
62.619095	163.45723	0.6641748	30.969065
62.78477	163.62132	0.59819996	30.969099
62.950394	163.78658	0.89884174	30.969133
63.115852	163.95418	0.7641336	30.96917
63.280533	164.12456	0.78303075	30.969204
63.445667	164.2949	0.81061006	30.969238
63.610065	164.46841	0.5923643	30.969273
63.775135	164.64342	0.65923107	30.969307
63.939274	164.82018	0.7602062	30.969343
64.10323	165.00017	0.56866336	30.969378
64.26699	165.18166	0.81055486	30.969412
64.43058	165.36588	0.7330445	30.969446
64.59375	165.55223	0.83867025	30.96948
64.75658	165.741	0.7211236	30.969517
64.919266	165.93196	0.63626385	30.969551
-67.872025	58.634468	0.12460145	31.00903
-67.80769	59.078125	0.13731512	31.009064
