time,N_sat,L1,L2,P1,P2,C1
7.583,G29,107128113.702,83476446.417,0,20385799.590,20385800.195
7.583,G31,117476296.251,91539964.766,0,22354998.606,22354999.544
7.592,G02,129171485.144,100653087.389,0,24580517.021,24580518.630
7.592,G05,119878795.297,93412053.920,0,22812174.304,22812173.994
7.592,G16,125754867.783,97990791.213,0,23930354.592,23930354.693
7.592,G20,121440728.559,94629149.531,0,23109400.369,23109399.042
7.592,G21,117555399.420,91601616.915,0,22370045.609,22370045.864
7.592,G25,120148987.345,93622584.679,0,22863597.148,22863594.083
7.592,G26,115426671.503,89942893.340,0,21964969.950,21964967.251
7.592,G29,107168486.197,83507905.496,0,20393482.264,20393482.872
7.592,G31,117541291.608,91590610.467,0,22367366.674,22367367.761
7.600,G02,129265701.719,100726502.723,0,24598446.787,24598447.169
7.600,G05,119857464.925,93395432.845,0,22808115.345,22808114.900
7.600,G16,125649086.923,97908364.592,0,23910225.444,23910225.087
7.600,G20,121354252.872,94561765.921,0,23092944.443,23092943.367
7.600,G21,117481907.916,91544350.819,0,22356060.498,22356060.956
7.600,G25,120250306.227,93701534.397,0,22882877.819,22882874.372
7.600,G26,115352953.609,89885450.831,0,21950942.010,21950939.167
7.600,G29,107209244.552,83539665.239,0,20401238.340,20401239.042
7.600,G31,117606743.568,91641611.971,0,22379822.082,22379822.896
7.608,G02,129360049.689,100800020.610,0,24616399.957,24616401.276
7.608,G05,119836733.048,93379278.140,0,22804170.086,22804169.689
7.608,G16,125543446.509,97826047.390,0,23890122.697,23890122.372
7.608,G20,121268092.000,94494627.613,0,23076548.636,23076547.504
7.608,G21,117408742.042,91487338.502,0,22342137.501,22342137.864
7.608,G25,120351870.531,93780675.347,0,22902204.885,22902201.416
7.608,G26,115279594.971,89828288.262,0,21936982.220,21936979.482
7.608,G29,107250381.097,83571719.678,0,20409066.446,20409067.120
7.608,G31,117672643.062,91692962.195,0,22392362.370,22392363.087
7.617,G02,129454532.535,100873643.559,0,24634378.830,24634380.853
7.617,G05,119816605.947,93363594.693,0,22800340.021,22800339.552
7.617,G16,125437953.838,97743845.351,0,23870048.379,23870047.862
7.617,G20,121182253.899,94427740.846,0,23060214.304,23060213.092
7.617,G21,117335908.389,91430585.038,0,22328277.534,22328278.080
7.617,G25,120453683.624,93860010.172,0,22921579.336,22921575.911
7.617,G26,115206602.897,89771411.333,0,21923092.316,21923089.606
7.617,G29,107291900.013,83604072.078,0,20416967.270,20416967.949
7.617,G31,117738993.141,91744663.523,0,22404988.316,22404989.028
7.625,G02,129549147.230,100947369.169,0,24652384.408,24652385.728
7.625,G05,119797083.501,93348382.399,0,22796624.855,22796624.554
7.625,G16,125332610.448,97661759.608,0,23850002.011,23850001.925
7.625,G20,121096740.198,94361106.830,0,23043941.291,23043940.429
7.625,G21,117263406.932,91374090.433,0,22314480.975,22314481.446
7.625,G25,120555742.551,93939536.551,0,22941000.536,22940997.162
7.625,G26,115133978.338,89714820.772,0,21909272.315,21909269.588
7.625,G29,107333798.913,83636720.555,0,20424940.339,20424941.074
7.625,G31,117805790.244,91796713.172,0,22417699.403,22417700.184
7.633,G02,129643890.777,101021195.250,0,24670412.888,24670414.796
7.633,G05,119778165.440,93333641.073,0,22793024.773,22793024.495
7.633,G16,125227416.792,97579790.547,0,23829984.131,23829984.149
7.633,G20,121011552.748,94294727.034,0,23027730.629,23027729.892
7.633,G21,117191237.848,91317854.832,0,22300747.491,22300748.091
7.633,G25,120658044.411,94019252.216,0,22960467.946,22960464.576
7.633,G26,115061722.273,89658517.348,0,21895522.452,21895519.740
7.633,G29,107376075.767,83669663.548,0,20432985.331,20432986.146
7.633,G31,117873030.731,91849108.335,0,22430494.928,22430495.730
7.642,G02,129738762.059,101095120.780,0,24688466.402,24688468.189
7.642,G05,119759853.940,93319372.373,0,22789540.265,22789539.933
7.642,G16,125122375.314,97497940.032,0,23809994.797,23809995.343
7.642,G20,120926695.457,94228604.528,0,23011582.921,23011582.039
7.642,G21,117119403.332,91261879.880,0,22287077.752,22287078.425
7.642,G25,120760588.283,94099156.476,0,22979981.329,22979978.139
7.642,G26,114989837.749,89602503.437,0,21881843.229,21881840.564
7.642,G29,107418730.604,83702901.067,0,20441102.258,20441103.139
7.642,G31,117940713.065,91901847.779,0,22443374.455,22443375.321
7.650,G02,129833761.662,101169146.320,0,24706544.699,24706545.542
7.650,G05,119742151.739,93305578.459,0,22786171.711,22786171.482
7.650,G16,125017490.998,97416212.065,0,23790036.244,23790036.313
7.650,G20,120842173.528,94162743.311,0,22995498.894,22995498.264
7.650,G21,117047906.774,91206168.296,0,22273472.460,22273473.041
7.650,G25,120863374.614,94179249.647,0,22999541.036,22999537.740
7.650,G26,114918329.098,89546782.425,0,21868235.741,21868232.872
7.650,G29,107461764.498,83736433.964,0,20449291.410,20449292.300
7.650,G31,118008837.337,91954931.601,0,22456338.127,22456338.993
7.658,G02,129928880.405,101243264.853,0,24724644.705,24724646.596
7.658,G05,119725053.271,93292254.990,0,22782917.984,22782917.901
7.658,G16,124912758.548,97334602.360,0,23770106.107,23770106.753
7.658,G20,120757982.804,94097140.188,0,22979477.796,22979477.415
7.658,G21,116976742.529,91150715.684,0,22259930.244,22259930.905
7.658,G25,120966394.694,94259524.962,0,23019145.088,23019141.845
7.658,G26,114847191.566,89491350.577,0,21854698.596,21854695.862
7.658,G29,107505169.263,83770255.845,0,20457551.181,20457551.958
7.658,G31,118077394.389,92008352.643,0,22469384.205,22469384.995
7.667,G02,130024121.846,101317478.832,0,24742769.097,24742770.559
7.667,G05,119708564.231,93279406.402,0,22779780.227,22779780.022
7.667,G16,124808184.662,97253116.258,0,23750206.521,23750207.028
7.667,G20,120674131.081,94031801.257,0,22963521.438,22963520.874
7.667,G21,116905916.564,91095526.665,0,22246452.644,22246453.149
7.667,G25,121069651.682,94339984.898,0,23038794.478,23038791.050
7.667,G26,114776432.226,89436213.445,0,21841233.553,21841230.873
7.667,G29,107548949.244,83804370.106,0,20465882.308,20465882.999
7.667,G31,118146386.364,92062112.590,0,22482512.964,22482513.720
7.675,G02,130119487.136,101391789.368,0,24760916.733,24760918.041
7.675,G05,119692688.764,93267035.916,0,22776759.152,22776759.039
7.675,G16,124703775.729,97171758.661,0,23730338.424,23730338.865
7.675,G20,120590624.579,93966731.302,0,22947630.324,22947629.913
7.675,G21,116835433.153,91040604.586,0,22233039.966,22233040.595
7.675,G25,121173146.896,94420630.460,0,23058489.009,23058485.576
7.675,G26,114706056.275,89381375.041,0,21827841.393,21827838.780
7.675,G29,107593106.460,83838778.309,0,20474285.173,20474285.814
7.675,G31,118215814.155,92116212.133,0,22495724.671,22495725.455
7.683,G02,130214969.800,101466191.351,0,24779086.373,24779087.545
7.683,G05,119677423.061,93255140.594,0,22773854.193,22773853.858
7.683,G16,124599528.735,97090527.243,0,23710500.692,23710501.399
7.683,G20,120507461.660,93901929.066,0,22931804.995,22931804.398
7.683,G21,116765289.298,90985947.125,0,22219692.071,22219692.568
7.683,G25,121276874.017,94501456.722,0,23078227.669,23078224.226
7.683,G26,114636061.380,89326833.577,0,21814521.819,21814519.165
7.683,G29,107637635.565,83873476.302,0,20482758.694,20482759.403
7.683,G31,118285670.909,92170645.943,0,22509018.040,22509018.848
7.692,G02,130310571.058,101540685.671,0,24797279.242,24797279.704
7.692,G05,119662770.979,93243723.402,0,22771065.922,22771065.553
7.692,G16,124495448.266,97009425.622,0,23690695.061,23690695.586
7.692,G20,120424648.061,93837399.052,0,22916045.801,22916045.411
7.692,G21,116695489.149,90931557.466,0,22206409.599,22206409.923
7.692,G25,121380834.304,94582464.665,0,23098010.750,23098007.235
7.692,G26,114566452.681,89272593.036,0,21801275.778,21801273.034
7.692,G29,107682538.378,83908465.497,0,20491303.435,20491304.059
7.692,G31,118355957.322,92225414.535,0,22522392.990,22522393.878
7.700,G02,130406283.705,101615267.009,0,24815492.423,24815493.685
7.700,G05,119648727.985,93232780.831,0,22768393.810,22768393.141
7.700,G16,124391531.605,96928451.616,0,23670920.222,23670920.956
7.700,G20,120342181.427,93773139.384,0,22900352.872,22900352.336
7.700,G21,116626027.939,90877431.886,0,22193191.404,22193191.876
7.700,G25,121485020.338,94663648.524,0,23117836.701,23117833.380
7.700,G26,114497226.741,89218650.751,0,21788102.574,21788099.806
7.700,G29,107727807.837,83943740.390,0,20499917.978,20499918.497
7.700,G31,118426664.955,92280511.348,0,22535848.065,22535849.063
7.708,G02,130502108.775,101689935.759,0,24833727.356,24833728.673
7.708,G05,119635297.706,93222315.700,0,22765838.240,22765837.438
7.708,G16,124287784.063,96847609.361,0,23651177.534,23651178.723
7.708,G20,120260067.393,93709154.459,0,22884727.169,22884726.645
7.708,G21,116556910.048,90823573.842,0,22180038.674,22180039.125
7.708,G25,121589433.289,94745009.207,0,23137705.933,23137702.623
7.708,G26,114428388.579,89165010.629,0,21775003.063,21775000.363
7.708,G29,107773446.245,83979302.771,0,20508602.713,20508603.138
7.708,G31,118497794.596,92335937.015,0,22549383.800,22549384.519
7.717,G02,130598048.302,101764693.681,0,24851984.981,24851985.394
7.717,G05,119622484.683,93212331.532,0,22763400.012,22763399.289
7.717,G16,124184211.225,96766903.301,0,23631468.160,23631469.217
7.717,G20,120178312.724,93645449.561,0,22869169.439,22869169.123
7.717,G21,116488140.814,90769987.437,0,22166952.128,22166952.924
7.717,G25,121694075.240,94826548.311,0,23157618.821,23157615.289
7.717,G26,114359944.257,89111677.397,0,21761978.444,21761975.746
7.717,G29,107819457.347,84015155.560,0,20517358.452,20517358.736
7.717,G31,118569347.859,92391692.759,0,22562999.777,22563000.670
7.725,G05,119610287.686,93202827.397,0,22761079.173,22761078.314
7.725,G16,124080813.162,96686333.410,0,23611792.216,23611792.852
7.725,G20,120096918.244,93582025.360,0,22853680.677,22853680.031
7.725,G21,116419719.000,90716671.754,0,22153931.901,22153932.674
7.725,G25,121798942.250,94908262.798,0,23177574.356,23177570.906
7.725,G26,114291893.746,89058651.022,0,21749028.808,21749026.182
7.725,G29,107865837.023,84051295.548,0,20526184.176,20526184.453
7.725,G31,118641319.992,92447774.905,0,22576695.709,22576696.428
7.733,G05,119598703.719,93193800.929,0,22758874.924,22758874.018
7.733,G16,123977588.179,96605898.367,0,23592149.355,23592149.874
7.733,G20,120015883.220,93518881.220,0,22838260.119,22838259.597
7.733,G21,116351642.090,90663624.853,0,22140977.246,22140978.092
7.733,G25,121904029.023,94990148.527,0,23197571.527,23197568.242
7.733,G26,114224235.648,89005930.438,0,21736153.903,21736151.358
7.733,G29,107912580.653,84087719.146,0,20535079.205,20535079.482
7.733,G31,118713705.000,92504178.748,0,22590470.218,22590470.902
7.742,G05,119587736.696,93185255.203,0,22756787.978,22756787.205
7.742,G16,123874541.849,96525602.553,0,23572540.298,23572540.756
7.742,G20,119935213.549,93456021.806,0,22822909.368,22822908.550
7.742,G21,116283914.370,90610850.029,0,22128089.018,22128089.918
7.742,G25,122009336.869,95072206.519,0,23217611.171,23217607.808
7.742,G26,114156975.201,88953519.702,0,21723354.734,21723352.126
7.742,G29,107959690.566,84124428.159,0,20544043.891,20544044.195
7.742,G31,118786503.466,92560904.793,0,22604323.397,22604324.008
7.750,G05,119577386.130,93177189.850,0,22754818.527,22754817.427
7.750,G16,123771675.540,96445447.009,0,23552965.182,23552965.752
7.750,G20,119854911.331,93393448.694,0,22807628.345,22807627.736
7.750,G21,116216536.166,90558347.546,0,22115267.223,22115268.254
7.750,G25,122114862.998,95154434.612,0,23237692.233,23237688.804
7.750,G26,114090113.582,88901419.746,0,21710631.363,21710628.700
7.750,G29,108007164.939,84161421.152,0,20553077.935,20553078.238
7.750,G31,118859712.032,92617950.380,0,22618254.520,22618255.271
7.758,G05,119567653.001,93169605.601,0,22752966.491,22752965.239
7.758,G16,123668991.259,96365433.302,0,23533424.605,23533425.589
7.758,G20,119774979.199,93331163.953,0,22792417.806,22792417.341
7.758,G21,116149508.332,90506118.118,0,22102512.271,22102513.240
7.758,G25,122220605.553,95236831.355,0,23257814.443,23257811.050
7.758,G26,114023652.800,88849632.129,0,21697984.176,21697981.652
7.758,G29,108055002.590,84198697.229,0,20562181.164,20562181.452
7.758,G31,118933328.023,92675313.434,0,22632263.484,22632263.952
7.767,G05,119558537.978,93162502.992,0,22751231.869,22751230.607
7.767,G16,123566491.518,96285563.375,0,23513919.065,23513920.637
7.767,G20,119695420.145,93269169.924,0,22777278.024,22777277.745
7.767,G21,116082832.378,90454162.849,0,22089824.187,22089825.180
7.767,G25,122326562.890,95319395.455,0,23277977.333,23277974.109
7.767,G26,113957595.150,88798158.634,0,21685413.860,21685411.251
7.767,G29,108103202.585,84236255.646,0,20571353.428,20571353.647
7.767,G31,119007349.190,92732992.223,0,22646349.050,22646349.682
7.775,G05,119550045.872,93155885.763,0,22749615.783,22749614.755
7.775,G16,123464181.922,96205841.682,0,23494450.419,23494451.317
7.775,G20,119616241.205,93207472.109,0,22762210.902,22762210.345
7.775,G21,116016513.437,90402485.772,0,22077204.110,22077204.992
7.775,G25,122432737.256,95402128.645,0,23298181.684,23298178.437
7.775,G26,113891946.795,88747004.083,0,21672921.458,21672918.731
7.775,G29,108151768.237,84274098.995,0,20580595.259,20580595.425
7.775,G31,119081776.958,92790987.843,0,22660512.249,22660512.822
7.783,G05,119542166.373,93149745.899,0,22748116.091,22748115.420
7.783,G16,123362054.687,96126262.001,0,23475016.256,23475017.269
7.783,G20,119537434.520,93146064.316,0,22747214.599,22747214.026
7.783,G21,115950541.699,90351079.268,0,22064649.971,22064650.875
7.783,G25,122539116.085,95485021.191,0,23318424.959,23318421.827
7.783,G26,113826699.132,88696161.748,0,21660505.164,21660502.549
7.783,G29,108200687.533,84312217.907,0,20589904.264,20589904.499
7.783,G31,119156598.369,92849290.212,0,22674750.115,22674750.976
7.792,G05,119534910.562,93144092.023,0,22746735.562,22746734.691
7.792,G16,123260121.578,96046833.646,0,23455619.071,23455620.014
7.792,G20,119459013.611,93084957.174,0,22732291.824,22732290.863
7.792,G21,115884928.994,90299952.514,0,22052164.464,22052165.180
7.792,G25,122645708.233,95568079.939,0,23338708.700,23338705.710
7.792,G26,113761864.819,88645641.512,0,21648167.499,21648164.978
7.792,G29,108249970.160,84350619.938,0,20599282.447,20599282.695
7.792,G31,119231821.249,92907905.389,0,22689064.670,22689065.497
7.800,G05,119528276.133,93138922.351,0,22745472.900,22745472.266
7.800,G16,123158383.705,95967557.381,0,23436259.295,23436259.851
7.800,G20,119380978.194,93024150.395,0,22717441.822,22717441.169
7.800,G21,115819673.751,90249104.298,0,22039746.581,22039747.485
7.800,G25,122752509.134,95651301.365,0,23359032.306,23359029.222
7.800,G26,113697443.305,88595442.930,0,21635908.478,21635906.007
7.800,G29,108299612.244,84389302.065,0,20608729.033,20608729.252
7.800,G31,119307440.182,92966829.195,0,22703454.511,22703455.391
7.808,G05,119522259.944,93134234.401,0,22744328.001,22744327.447
7.808,G16,123056839.104,95888431.744,0,23416936.075,23416936.550
7.808,G20,119303327.812,92963643.641,0,22702665.340,22702664.829
7.808,G21,115754773.259,90198532.524,0,22027396.575,22027397.326
7.808,G25,122859513.357,95734681.204,0,23379394.729,23379391.407
7.808,G26,113633433.080,88545564.837,0,21623727.776,21623725.284
7.808,G29,108349609.299,84428260.791,0,20618243.121,20618243.375
7.808,G31,119383449.550,93026057.240,0,22717918.803,22717919.659
7.817,G05,119516865.796,93130031.193,0,22743301.840,22743300.963
7.817,G16,122955492.262,95809460.199,0,23397650.021,23397650.798
7.817,G20,119226067.761,92903441.059,0,22687963.308,22687962.629
7.817,G21,115690231.435,90148240.232,0,22015114.653,22015115.413
7.817,G25,122966721.831,95818220.220,0,23399795.863,23399792.614
7.817,G26,113569838.890,88496010.937,0,21611626.223,21611623.712
7.817,G29,108399963.401,84467497.737,0,20627825.337,20627825.460
7.817,G31,119459849.098,93085589.313,0,22732457.143,22732457.998
7.825,G05,119512095.175,93126313.841,0,22742394.170,22742393.186
7.825,G16,122854347.345,95730645.997,0,23378403.039,23378403.310
7.825,G20,119149202.720,92843546.254,0,22673336.224,22673335.561
7.825,G21,115626050.973,90098229.520,0,22002901.465,22002902.242
7.825,G25,123074134.404,95901918.254,0,23420236.014,23420232.541
7.825,G26,113506664.534,88446784.169,0,21599604.536,21599602.056
7.825,G29,108450674.331,84507012.729,0,20637475.355,20637475.411
